	t	AveExpr	lods	logFC	CI.L	CI.R	adj.P.Val	P.Value
DEFB132	7.067766639035173	-2.362121899287796	10.265433973749097	4.9940194335189165	3.5753387237066834	6.41270014333115	4.154537436380441e-07	4.341678762343524e-09
PREX1	7.065216092937441	7.277296674654278	10.479813449961016	2.672019205718387	1.912688847989941	3.4313495634468327	4.169216375923157e-07	4.382059253973288e-09
WFS1	7.063224528608017	6.60244992366424	10.464055436968502	1.497211056528477	1.0716159254736755	1.9228061875832787	4.175603465054527e-07	4.413851110207789e-09
C17orf28	7.058485504354664	6.943313282445978	10.449023907481957	2.145104461272191	1.534930660630427	2.755278261913955	4.224051254494072e-07	4.490432865137843e-09
FAAH	7.056631787837109	4.890917024830918	10.516356135779304	1.8913790034962195	1.3532359432837011	2.429522063708738	4.2286783312623576e-07	4.520749206995193e-09
C4orf32	7.052412335518265	5.133837003446808	10.494615500856158	2.4359422821369776	1.742443129704231	3.129441434569724	4.269954605682871e-07	4.590521768271675e-09
RALGPS2	7.029839588713921	5.7712202172800176	10.379106712437093	2.3455871802247223	1.6756673994290525	3.0155069610203924	4.60881833149597e-07	4.982506304319968e-09
ANKRD30B	7.0230762664359405	1.000174115124991	10.443824644826815	7.153405761651353	5.1083643218473815	9.198447201455323	4.6972790773122665e-07	5.106351429390512e-09
CKS1B	-7.0111477550718	5.4820454370826255	10.311067987170409	-1.5695927970879016	-2.0190770843804624	-1.120108509795341	4.878206643569051e-07	5.33233398876617e-09
LBR	-7.008057125252871	5.402129074057786	10.303782947167099	-1.6903999869852209	-2.174693313597351	-1.2061066603730906	4.906291208906671e-07	5.392500247627152e-09
ATP6V1C2	-7.005473228285993	2.058590620702723	10.461229777132749	-2.8801452706726183	-3.7056005567824957	-2.054689984562741	4.925615552477762e-07	5.443322892828278e-09
CSTB	-6.998800687381085	7.209127438697739	10.224872520890472	-1.598538444088378	-2.0571194860402304	-1.139957402136526	5.019113936569796e-07	5.576793262855328e-09
CYP21A2	6.9915951805302115	2.2883078672270263	10.413258119569917	4.112200682045351	2.93129649164136	5.293104872449343	5.124444613755947e-07	5.724604793745383e-09
CTPS	-6.979254213358567	5.01973160990636	10.226144350845239	-1.5213060374632077	-1.958953292250132	-1.0836587826762833	5.320772757359133e-07	5.986928053981715e-09
C5orf30	6.978293840587048	5.284689418593193	10.211177834372965	1.8177540325366843	1.294753054142805	2.3407550109305637	5.320772757359133e-07	6.007839509810914e-09
REEP6	6.974530468025873	5.185735335171479	10.255542064444802	4.120633989097542	2.934412733132602	5.306855245062483	5.365432624536029e-07	6.090491087311167e-09
MAG	6.967290288813551	-1.726947160479178	10.012404284832819	5.09151145216029	3.6242772010963034	6.558745703224277	5.479352092695076e-07	6.2527140997721586e-09
KLHDC2	6.957917103231061	5.607506923645828	10.112179508162878	1.088505749928073	0.774405621126512	1.402605878729634	5.639352588243641e-07	6.469167233360573e-09
ULBP3	-6.944810295952336	-1.2973671414769226	10.017359381777698	-3.5464351444290565	-4.571728805280447	-2.521141483577666	5.883406345410031e-07	6.784468578490846e-09
RNASE4	6.933269865711193	5.76758654565605	10.028601820616784	2.018578213233006	1.434024916614023	2.6031315098519894	6.103383055280618e-07	7.0747923703853406e-09
LEMD1	-6.928721212259495	-3.909432150457864	9.571069535852834	-5.595732625842294	-7.217245887757134	-3.974219363927455	6.173038160252056e-07	7.192609027560954e-09
GABBR2	-6.925826452114195	-3.1492157650608283	9.695958615834966	-6.561069079905883	-8.463109066321191	-4.659029093490574	6.206272465892451e-07	7.268607392486654e-09
LOC100127888	-6.922974401389018	-3.660469344253996	9.54008389014036	-4.622279307683426	-5.962820292229462	-3.2817383231373904	6.238882438056785e-07	7.3442700171719505e-09
THTPA	6.920931329185393	4.169677175602337	10.08108446983372	1.3144078457034918	0.9330942942666001	1.6957213971403835	6.25343147019709e-07	7.398954952725685e-09
STK38	-6.918547431148058	6.046137311591266	9.951929833985204	-1.149003644048575	-1.482447807976256	-0.8155594801208939	6.275937935256794e-07	7.4632775446297e-09
TTC8	6.914192543634874	4.968861638199508	9.995413082207277	1.3450786383696993	0.9544870885625439	1.7356701881768548	6.343925489642725e-07	7.58222926389731e-09
LIMA1	6.904457639411771	7.021631935856873	9.891014719317685	1.5062128515924949	1.068213551383775	1.9442121518012148	6.523150130379962e-07	7.855036345900191e-09
RBM47	6.903765796245647	7.036793974392395	9.888162071471665	1.3938517891350353	0.9884859154521505	1.7992176628179202	6.523150130379962e-07	7.874793851089323e-09
ERGIC1	6.892903796454361	8.380073917705696	9.857768850052803	1.3696081851303106	0.9706652643953142	1.768551105865307	6.751975259157396e-07	8.191585599698463e-09
FZD9	-6.887243018291668	-2.2544095683688297	9.668873862100186	-4.398731697766746	-5.681058449662714	-3.1164049458707788	6.842591617015878e-07	8.361703304312662e-09
SPRYD3	6.886518966562272	6.195635324195883	9.834600495057511	1.0101787804324331	0.7156585504832716	1.3046990103815945	6.842591617015878e-07	8.383715855082517e-09
IVD	6.882817120875454	6.424780165960897	9.821436517818308	1.62442259076425	1.150563270110044	2.0982819114184563	6.901358318473178e-07	8.49716789962163e-09
PCSK4	6.874843906960434	1.2176649372305435	9.977303570225413	3.441146734914546	2.436167734229441	4.446125735599651	7.039726814561322e-07	8.746768513348618e-09
TTK	-6.8746763182313915	3.5600464813286186	9.96507655284098	-2.3117326243292426	-2.9868852861929724	-1.6365799624655128	7.039726814561322e-07	8.752092796481643e-09
LOC100128977	6.85833542360315	-1.9186144705193144	9.64504103056204	5.204072876347988	3.6805769918612454	6.72756876083473	7.413217747261934e-07	9.287116142646441e-09
DSC2	-6.8577913846170855	5.686736284544228	9.76761712315619	-2.853079471775076	-3.6883866942846857	-2.0177722492654664	7.413217747261934e-07	9.305480535602068e-09
KRT16	-6.854416393014873	1.7329117393871112	9.935217307292932	-5.85809647736864	-7.574038751075763	-4.1421542036615175	7.468888506425779e-07	9.420219737834316e-09
LMNB2	-6.851485797470926	6.021819483403923	9.714255303726532	-1.3725630344189215	-1.7747835087339292	-0.9703425601039137	7.513014827450557e-07	9.520997769321726e-09
MGC72080	-6.848026089275417	1.9249199854238777	9.91079056079045	-2.3935095054020965	-3.0952659142483117	-1.6917530965558814	7.57210547023871e-07	9.641359517661301e-09
GMPR2	6.837249322670583	6.014552701529221	9.663408897236371	1.023822798587375	0.7231736234984312	1.3244719736763186	7.83731623645116e-07	1.0026116266451034e-08
CHST15	6.832795420077392	6.110445760490353	9.650859095625737	1.6330147592389759	1.1531616320890081	2.1128678863889436	7.923533423677098e-07	1.0189580516895946e-08
ATP8B1	6.831662335747492	6.66451768721886	9.638151883652133	1.8872777826449543	1.3326187728844254	2.441936792405483	7.923533423677098e-07	1.0231589706249705e-08
HDGF	-6.8285801546795355	8.755616063044046	9.632360755769604	-1.17408585869976	-1.519298016841645	-0.8288737005578751	7.97561210568615e-07	1.0346740028998249e-08
RALGAPA1	6.821365092509974	5.049674894207143	9.656611618363687	1.2275461386928423	0.8662334884128888	1.5888587889727959	8.134576296006569e-07	1.0621386852950919e-08
SYBU	6.820606678886141	4.574513425181789	9.716022388760651	3.1978226450539515	2.256479412251281	4.139165877856622	8.134576296006569e-07	1.0650676471648239e-08
HMGA1	-6.815202824621542	6.481949434867615	9.574951209376486	-1.7688279646568752	-2.289930813806995	-1.2477251155067552	8.228041749882795e-07	1.0861721694398285e-08
C16orf57	-6.814945196844201	5.214066145245529	9.621215766723124	-1.2773288132770313	-1.6536485345027436	-0.901009092051319	8.228041749882795e-07	1.087188699684213e-08
BBS4	6.808851145878319	4.440548844508392	9.659698347944813	1.4954038980337017	1.0544417557246084	1.936366040342795	8.374072229549181e-07	1.1115134911293507e-08
HOMEZ	6.80513819394699	4.702401372121654	9.623758398254331	1.129678697409609	0.7963792239973991	1.4629781708218186	8.449499493463395e-07	1.126599932461786e-08
SRMS	6.800188961607209	0.3608641300943673	9.665213473670144	3.4900060830818465	2.4595681442124127	4.52044402195128	8.564135638322547e-07	1.1470283767843412e-08
BTG3	-6.798464761052029	3.9934760052725684	9.656506114607884	-2.0077840381177534	-2.6007404692388727	-1.4148276069966341	8.57944631016697e-07	1.1542318159023432e-08
HPDL	-6.795630533354506	-0.5441002083702055	9.59473238482597	-3.7676665497893627	-4.880831023829734	-2.654502075748991	8.629666647817366e-07	1.1661711686239685e-08
FSCN1	-6.787244675144223	5.889931595736423	9.49395375639598	-2.1630174184899174	-2.802874747139439	-1.5231600898403959	8.857100011105916e-07	1.2022249864924548e-08
PRRT3	6.783307883662997	3.7884038641581332	9.629668761286261	2.1774862345139496	1.5329749495347733	2.821997519493126	8.938797805565123e-07	1.2195328935588721e-08
TSPAN13	6.78228927027121	8.162550575248096	9.461611859831144	1.9213969079107658	1.352599752444912	2.4901940633766193	8.938797805565123e-07	1.2240515913927016e-08
ENPP1	6.778475598792768	6.224084389282207	9.465175473498267	2.459088983878737	1.7307075882250325	3.1874703795324417	8.964308472112007e-07	1.2411186441922916e-08
WDR65	6.77792690380157	-1.0905829704215921	9.458317327608988	4.124546601762271	2.902758275652437	5.346334927872105	8.964308472112007e-07	1.2435936749573673e-08
SLC7A5	-6.777538677502184	5.925578264204428	9.469592840386577	-2.9957915704845055	-3.883266772993579	-2.108316367975432	8.964308472112007e-07	1.2453478496902493e-08
FAM120AOS	6.776380947273965	6.284178873114927	9.440110963643441	1.2483805389585632	0.8784963100134344	1.618264767903692	8.964308472112007e-07	1.2505936749527225e-08
FAM98A	-6.775529717962661	5.751564630591856	9.449138957005545	-0.8679925767419698	-1.1252034913979794	-0.6107816620859603	8.964308472112007e-07	1.254464789190449e-08
IL22RA2	-6.774062538552982	-3.243432429775822	9.17661279227742	-4.823195377628564	-6.252755055994223	-3.393635699262905	8.973675297684809e-07	1.2611651769719191e-08
CROT	6.761757198365628	4.661166693515423	9.485993720097126	2.263207973632967	1.5911890081414826	2.9352269391244517	9.343757055728593e-07	1.3187885333911227e-08
PRKX	-6.756159129578555	4.653563625484724	9.458005507751992	-2.1176836503904433	-2.7470128039316686	-1.4883544968492182	9.462886719738999e-07	1.3458668462374456e-08
SERBP1	-6.755933570996613	8.307009116252063	9.365726957697575	-0.8693618422308802	-1.127725747797248	-0.6109979366645124	9.462886719738999e-07	1.3469694610078935e-08
CAPN9	6.749212224111723	1.2885108184067555	9.541578475935102	5.63956754755292	3.961886665553343	7.317248429552497	9.655904831211715e-07	1.3802434533503834e-08
TIGD6	6.733690362684536	3.5749709067354867	9.45966141442785	1.0824115584528542	0.7596692387089607	1.4051538781967476	1.0142595264480096e-06	1.4602569378088596e-08
LRRC17	6.733362572954093	3.28685185528641	9.482504234510692	3.172840956768957	2.2267498947840307	4.118932018753883	1.0142595264480096e-06	1.4619957137989328e-08
FAM136A	-6.73004046665849	5.467928499845408	9.302049397122692	-1.099890049285193	-1.428021784130084	-0.7717583144403022	1.0223066441910602e-06	1.4797351426429161e-08
FAM114A2	6.722622332430608	4.617735763967813	9.337138946112225	1.2364563790547582	0.8671755834239339	1.6057371746855826	1.0456068107745728e-06	1.520126798369946e-08
XPC	6.721077266761198	5.818023380455835	9.255478749693527	1.0340905163701626	0.7251774315901258	1.3430036011501993	1.0456068107745728e-06	1.528677301869284e-08
GPD1L	6.720425131488238	6.3403556496327695	9.243646525076473	1.8013440540128531	1.2631776776672443	2.339510430358462	1.0456068107745728e-06	1.53230067164562e-08
ACE2	-6.718630376430688	-2.3940459880178206	9.11780173807503	-4.252262312419399	-5.52300007304033	-2.9815245517984676	1.0481460366563598e-06	1.5423169908757247e-08
MCCC2	6.710925592752751	7.725490406803967	9.20345931345691	2.080427051544733	1.458002513228584	2.7028515898608823	1.0734952654442278e-06	1.586065076872553e-08
CCDC48	6.709066498541918	1.700539892362661	9.425464102102346	3.481120487112187	2.4393462915407165	4.522894682683657	1.076389099218416e-06	1.5968054504921847e-08
CDCA8	-6.705848756042808	4.284767076119667	9.31158878694649	-2.0115672500540436	-2.613845860113373	-1.4092886399947142	1.0846447998752624e-06	1.615567029243634e-08
SLC43A3	-6.700363277840898	5.6801532090742795	9.187548454355884	-1.5156456017248665	-1.9698129949911105	-1.0614782084586225	1.0985715380966319e-06	1.648060165282177e-08
LRRC56	6.700121574480945	2.675643225471856	9.389668151560638	2.355956997496099	1.6499625047018727	3.0619514902903253	1.0985715380966319e-06	1.6495068139589066e-08
CSRP2	-6.69024677285944	3.3649456794602512	9.323998621932368	-2.366273811285904	-3.076406488123485	-1.6561411344483226	1.1341284333698338e-06	1.7097071277827525e-08
IRS1	6.689100870320078	5.799591991687539	9.1631197263912	2.6085080188357805	1.8255453272481652	3.3914707104233957	1.1343364761829408e-06	1.7168335855741805e-08
GRIK3	6.685035230595603	3.029786601632067	9.335992557525266	5.3767679712494445	3.761910369536386	6.991625572962503	1.1455173083879351e-06	1.7423583841669307e-08
EFCAB6	6.6842209617188875	0.6897505045031554	9.300150402821483	3.1331725026757415	2.192041358076365	4.0743036472751175	1.1455173083879351e-06	1.7475158938770904e-08
KIAA1804	-6.683002494569698	2.560177466742966	9.331496237982934	-2.4502597850693366	-3.186394241297324	-1.7141253288413494	1.146082874803297e-06	1.7552620605095542e-08
SLC39A6	6.681897616748036	9.729270182952337	9.129900068175955	3.1542450110913034	2.206454742717655	4.102035279464952	1.1461936449595968e-06	1.762315754412353e-08
NHSL1	-6.680064993443334	3.9050351456575942	9.241488847068682	-1.834531649673874	-2.3859245348811435	-1.2831387644666044	1.1493540137297766e-06	1.7740779671384538e-08
RPIA	-6.672533583183503	4.549966954125065	9.161058135752867	-1.0995510173965597	-1.430408722963563	-0.7686933118295565	1.1766293134752687e-06	1.8232454226823985e-08
MPP6	-6.6516459730183914	0.6711888327091383	9.199874539984103	-2.7397216869862104	-3.5666996912476576	-1.9127436827247633	1.264400609416787e-06	1.966845392426113e-08
SUSD3	6.643419773212407	4.900555429060813	9.08915848956405	4.016080133209524	2.8023355290958056	5.229824737323242	1.297708758366128e-06	2.026452115166326e-08
CCNE1	-6.637635194970833	1.9413711215101688	9.180889478317539	-3.134756186183603	-4.082971632109118	-2.186540740258089	1.320162606542495e-06	2.0694440859314784e-08
GJB3	-6.632894838707873	-0.12981691608822757	9.110439648118565	-4.774129483518049	-6.219262153278239	-3.328996813757859	1.3367800466658095e-06	2.105353439416695e-08
ASNS	-6.632084953041298	4.829169692159687	9.000716598309182	-1.8280669182732536	-2.3814917556114974	-1.2746420809350099	1.3367800466658095e-06	2.11155046410275e-08
C15orf42	-6.631039105053806	2.7089420159450297	9.147372227009864	-2.387286017364036	-3.1101215655448087	-1.6644504691832633	1.3367805470114048e-06	2.1195799664324978e-08
LPO	-6.629856754293733	-3.695212943783068	8.635634228570154	-4.505295664197227	-5.869677061543487	-3.1409142668509675	1.337462580552199e-06	2.128694197275272e-08
TUBB	-6.624604117604913	10.01013800030052	8.92628079881684	-1.1099909178930112	-1.4464065225519631	-0.7735753132340594	1.358076647799246e-06	2.1696599898774743e-08
KRT6B	-6.621129999419113	3.057918643018887	9.096468817253687	-6.20206662083469	-8.082772790713342	-4.321360450956036	1.3684715021078174e-06	2.1971865705548312e-08
FAM54A	-6.62043876809334	1.5001115217675798	9.11502139841135	-2.3420317337805785	-3.0523003728111613	-1.6317630947499957	1.3684715021078174e-06	2.2027048802696402e-08
WWP1	6.618649995970284	7.383177832250806	8.872075423889378	2.0054727880519634	1.3971081038452953	2.6138374722586315	1.3708377471557913e-06	2.2170495254376665e-08
SALL2	6.617913826128006	4.473164331454105	8.986461927754828	2.176691088783252	1.5163134961237503	2.8370686814427533	1.3708377471557913e-06	2.2229801305229048e-08
CYB5R1	6.615021553445161	6.764967946429802	8.853516304784753	1.1756719742563861	0.8188336105371388	1.5325103379756335	1.3801892432556663e-06	2.2464341436773907e-08
A2ML1	-6.611412007739747	-1.5949174498344667	9.004996656045497	-8.059284000693955	-10.506762442793702	-5.611805558594208	1.3895909951941366e-06	2.2760515812922168e-08
AXIN2	6.611124365826926	3.28436131964689	9.047206042087126	2.1796327637223283	1.5176836001823188	2.8415819272623377	1.3895909951941366e-06	2.2784284786066022e-08
DNAH7	6.606627095247953	0.9468082418908451	9.054115722791945	3.217499846633989	2.2396878124237016	4.195311880844276	1.4072988008549063e-06	2.315915143749215e-08
PLOD1	-6.591923434268588	7.483030361647623	8.768082941417404	-1.4603373643166089	-1.9051300942208802	-1.0155446344123376	1.4790213680550713e-06	2.4428280853762437e-08
PHF15	6.589005725654393	5.7716418846843	8.79525987219066	1.8106064288761354	1.2588837828706145	2.3623290748816563	1.489346000963838e-06	2.4688258033995153e-08
CNGA1	-6.58634840389624	-1.3580057992115517	8.827503755200706	-3.8497291133464655	-5.0232804931228205	-2.6761777335701105	1.490582364705986e-06	2.4927436717953102e-08
